stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,7.51,0,0.83,0,0.83,0,0.83
3dpf,13.22,0.57,0,0.57,0,0,0
5dpf,31.01,1.03,0,3.62,1.03,0.52,2.07
10dpf,13.81,0,0,0.63,0,0,0
