stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0.83,0.83,0,0,0,0,0,0,0
3dpf,2.3,16.66,0,0,0,4.02,0,0.57,1.15
5dpf,0.52,18.61,0.52,2.58,1.03,5.17,0.52,0.52,16.54
10dpf,0.63,21.34,0,0,0,1.88,0,0,0.63
