stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,82.58,0,0,0,30.97,0,0,0,20.65,10.32
12hpf,246.75,3.86,0,5.78,53.98,11.57,1.93,25.06,223.62,55.9
14hpf,50.16,0,3.34,3.34,30.09,3.34,0,0,86.94,10.03
16hpf,79.98,4.1,12.3,0,22.56,18.46,8.2,2.05,137.4,14.36
19hpf,63.49,0,2.19,2.19,4.38,2.19,2.19,0,13.14,4.38
24hpf,30,1,1,1,5,9,3,0,23,1
2dpf,53.38,1.67,6.67,9.17,22.52,40.04,3.34,1.67,35.03,17.52
3dpf,204.57,8.05,1.72,9.19,6.32,59.19,2.87,0,9.19,9.77
5dpf,34.63,3.62,7.75,18.61,13.44,137.99,8.27,6.2,42.9,55.82
10dpf,203.32,18.83,10.67,23.85,6.9,219.64,8.16,0.63,37.02,16.94
