stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
10hpf,0,0,0,0,0,0,0,30.97
14hpf,0,0,0,0,0,0,0,203.98
16hpf,0,0,0,0,0,0,0,10.25
19hpf,0,0,0,0,0,0,0,142.3
24hpf,0,0,0,0,0,0,0,3
2dpf,0.83,0,0,0.83,0,1.67,0.83,168.48
3dpf,1.72,1.15,0,0,0.57,0.57,0,79.3
5dpf,0.52,0,0.52,1.03,0,2.07,0,150.91
10dpf,8.16,1.26,0.63,0,0,2.51,0,120.49
