stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,2,0,0,0,0,0,0
2dpf,15.01,2.5,0,1.67,5.84,0,0
3dpf,207.45,0,1.15,0,5.75,0,0
5dpf,1.55,0,2.07,0.52,4.65,1.03,0.52
10dpf,37.02,0,0,0.63,3.14,0,0
