stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0,0,1,0
2dpf,23.35,0,2.5,13.35,21.69,2.5,0,10.01,6.67
3dpf,48.84,0,0.57,2.3,20.69,0.57,0,0.57,4.6
5dpf,9.82,1.03,1.03,4.65,23.77,1.03,1.03,4.65,13.95
10dpf,12.55,0.63,0,0,5.65,0,0,0,2.51
