stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,2.05,0,0,0,0
2dpf,6.67,0.83,0,4.17,4.17,0.83,6.67,2.5
3dpf,14.37,0,0.57,1.72,25.86,0.57,1.72,0.57
5dpf,2.07,0,0.52,0.52,12.92,2.58,1.55,1.55
10dpf,8.79,0,0,0.63,15.06,2.51,3.14,1.88
