stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,3,0,0,0,0,0,0
2dpf,30.03,0,0.83,1.67,0.83,0.83,1.67
3dpf,11.49,0,0,1.15,0,0,0
5dpf,17.57,1.03,1.03,1.55,1.55,0,1.03
10dpf,1.88,12.55,0,0,0,0,0.63
