stage,central_nervous_system,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0.83,1.67,2.5,0,1.67
3dpf,28.73,0,4.6,0,0
5dpf,1.55,0.52,1.03,0.52,2.07
10dpf,10.04,0,1.26,0,0.63
