stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0.83,0,0,0,0,2.5
3dpf,54.59,0,1.15,0,3.45,0,0.57,2.87
5dpf,2.58,1.03,1.03,0.52,5.69,1.55,1.55,10.34
10dpf,47.69,3.77,0,0,0,0,0,1.26
