stage,central_nervous_system,endoderm,hematopoietic_system,mesenchyme,periderm
2dpf,1.67,0,3.34,3.34,0
3dpf,1.15,0,0,10.34,0
5dpf,0,1.03,3.1,7.24,1.55
10dpf,0.63,0.63,6.28,1.26,0
