stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,0.83,0,1.67,0.83,0,36.7
3dpf,2.87,0,0.57,0,1.15,13.79
5dpf,0,0.52,0.52,0,0,23.26
10dpf,0.63,0,0.63,0,0,4.39
