stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,41.29,0,0,10.32,0,0,0,30.97,0
12hpf,26.99,1.93,1.93,3.86,0,0,0,53.98,0
14hpf,277.54,0,10.03,13.38,0,3.34,6.69,197.29,36.78
16hpf,34.86,2.05,2.05,4.1,0,0,2.05,43.07,4.1
19hpf,8.76,0,0,0,0,0,0,0,0
24hpf,1,0,0,0,0,0,0,0,0
2dpf,1.67,0,0,0,0.83,0,0,0,0
3dpf,0.57,0,0,0.57,0,0,0,0,0
5dpf,1.55,0,0,0,0,0,0,0,0
10dpf,0.63,0,0,0,0,0,0,0,0
