stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,6.57,0,0,0,0,0,0,0
24hpf,17,0,0,0,0,0,0,1
2dpf,5.84,0,0,0,4.17,0,0,2.5
3dpf,43.67,1.15,0,0,5.17,0,0.57,0.57
5dpf,5.17,0.52,0.52,1.55,9.3,0,1.03,2.07
10dpf,15.69,0,0,0,4.39,0.63,0,0
