stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,4.38,0,0,0,0,0,0,0,0
24hpf,0,0,0,0,0,0,0,1,0
2dpf,4.17,0.83,0,0.83,1.67,0,0.83,0,1.67
3dpf,47.7,0,0.57,0.57,0,1.15,0,0,2.3
5dpf,2.07,0,0,1.03,0,1.55,1.03,0.52,2.58
10dpf,39.53,1.26,0,1.88,0.63,4.39,0,0,3.77
