stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0.83,0,0,0.83,3.34,0,0,0
3dpf,0,0,0,0,8.05,0,0,0
5dpf,0.52,0.52,1.03,1.03,38.76,0.52,1.03,2.07
10dpf,0,0,0,0.63,7.53,0,0.63,0
