stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,629.7,20.65,30.97,0,227.1,20.65,0,30.97,320.01,247.75
12hpf,364.34,19.28,5.78,15.42,127.23,44.34,0,25.06,185.06,125.3
14hpf,270.85,3.34,16.72,20.06,80.25,30.09,0,3.34,93.63,63.53
16hpf,84.08,6.15,10.25,14.36,49.22,10.25,0,2.05,55.37,34.86
19hpf,247.38,4.38,2.19,4.38,15.32,2.19,0,0,19.7,24.08
24hpf,91,1,6,2,16,5,1,0,9,10
2dpf,252.73,4.17,14.18,28.36,165.98,161.81,20.85,1.67,48.38,54.21
3dpf,643.03,6.9,6.9,7.47,9.19,97.12,4.02,0,4.6,18.96
5dpf,156.08,14.99,80.11,81.14,50.13,443.96,31.01,17.57,83.73,305.45
10dpf,240.97,12.55,49.58,29.49,11.92,110.45,8.79,0,18.2,35.77
