stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0,0,0,1.67,0.83,0,0,0.83
3dpf,12.07,0,0.57,2.3,0.57,5.17,0.57,0
5dpf,0,0,6.2,3.62,0,2.58,0,0.52
10dpf,9.41,0.63,36.4,1.26,0.63,1.88,0.63,0
