stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,periderm
2dpf,5,0.83,0.83,2.5,3.34
3dpf,5.17,0,0,2.3,0
5dpf,0.52,0,0.52,0.52,0.52
10dpf,7.53,0,0,2.51,0.63
