stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0,0,0.83,2.5,5.84,0,0,1.67,0.83
3dpf,4.02,0,1.15,1.15,52.87,0,0,0,0.57
5dpf,1.55,0.52,2.07,4.13,93.03,0.52,9.3,1.55,5.17
10dpf,1.26,0,0.63,0,25.1,0,0,2.51,0
