stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,4.17,0,0,1.67,3.34,0,0
3dpf,33.9,0,0,0,10.34,0.57,0
5dpf,8.27,0.52,0,0,3.1,1.03,0
10dpf,55.22,1.26,0.63,0.63,6.28,0.63,0.63
