stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,1.67,0.83,0,0,0,0,0,0.83
3dpf,36.78,2.3,0,0.57,8.62,0,0,1.15
5dpf,2.07,2.58,0.52,0.52,4.65,0.52,1.03,1.03
10dpf,38.91,9.41,0,0.63,5.02,0,0,1.26
