stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,4.1,0,0,0,0,0,0,0
24hpf,0,0,0,0,0,0,0,1
2dpf,5,0.83,0,0,3.34,1.67,0.83,6.67
3dpf,43.67,0.57,0,0.57,6.9,0,0.57,0.57
5dpf,1.55,0,3.1,0,5.17,3.62,1.55,7.24
10dpf,29.49,0.63,0.63,0.63,6.9,0,0,0.63
