stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,20.65,0,0,0,0,0,0,0,0,0
12hpf,1.93,0,0,0,0,0,0,0,0,0
14hpf,3.34,0,3.34,0,0,0,0,0,0,0
16hpf,16.41,0,0,0,2.05,0,0,0,2.05,0
19hpf,6.57,0,0,2.19,0,0,0,0,0,0
24hpf,13,0,0,0,0,2,1,0,2,0
2dpf,63.39,0,0,4.17,20.02,36.7,2.5,0,10.01,5.84
3dpf,396.51,0.57,1.72,2.3,5.17,64.36,1.72,0,2.3,6.32
5dpf,48.58,1.03,1.03,5.17,2.07,63.05,1.03,2.07,6.2,24.29
10dpf,102.29,1.26,0.63,2.51,1.26,31.38,1.26,0,2.51,1.26
