stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,1620.7,51.61,30.97,0,247.75,30.97,0,20.65,567.76,485.18
12hpf,1692.56,40.48,25.06,32.77,393.26,53.98,3.86,40.48,692.06,485.79
14hpf,1170.35,13.38,133.75,86.94,250.79,170.54,16.72,16.72,394.58,371.17
16hpf,758.8,41.02,75.88,57.42,270.71,133.3,24.61,16.41,260.45,291.22
19hpf,945.73,10.95,6.57,17.51,107.27,43.78,19.7,6.57,65.68,129.16
24hpf,850,17,48,33,179,105,41,2,124,89
2dpf,577.18,14.18,31.69,68.39,261.07,459.58,54.21,5,126.78,166.82
3dpf,1704.4,21.26,24.14,25.86,30.46,374.67,18.96,0,37.93,64.93
5dpf,149.88,15.5,79.07,89.41,40.31,407.78,27.39,28.43,101.82,295.63
10dpf,786.93,44.55,102.92,124.88,53.97,633.81,34.51,0.63,72.17,107.31
