stage,central_nervous_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0,0,1.67
3dpf,1.15,1.72,0.57,1.72
5dpf,0,1.03,0,6.2
10dpf,0.63,0.63,0.63,1.26
