stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,1,0,0,0,0,0,0
2dpf,0,15.85,0,0.83,0.83,0,0,1.67
3dpf,1.72,13.79,0,0.57,4.02,0,0.57,1.15
5dpf,1.03,55.82,0.52,0,2.07,0.52,0,4.13
10dpf,1.88,13.81,0,0,1.26,0,0,0
