stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,61.94,0,0,0,20.65,0,0,0,72.26,51.61
12hpf,44.34,0,0,0,15.42,1.93,0,3.86,19.28,13.49
14hpf,36.78,0,6.69,0,16.72,3.34,0,3.34,3.34,20.06
16hpf,8.2,2.05,0,0,2.05,0,0,0,6.15,12.3
19hpf,41.59,0,0,0,6.57,2.19,0,0,6.57,4.38
24hpf,17,0,1,0,7,4,0,0,15,3
2dpf,71.73,3.34,3.34,15.85,68.39,75.9,15.01,3.34,46.71,70.06
3dpf,121.82,1.72,1.15,2.3,7.47,50.57,5.17,0,11.49,12.07
5dpf,24.81,8.27,7.75,9.82,11.37,103.88,5.17,13.95,66.67,54.78
10dpf,69.03,11.3,10.67,9.41,16.32,100.41,8.16,0,60.87,20.08
