stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,443.89,10.32,0,0,123.88,30.97,0,30.97,196.14,165.17
12hpf,453.02,19.28,13.49,26.99,146.51,23.13,0,19.28,331.57,156.15
14hpf,652.05,10.03,90.28,83.6,137.1,86.94,20.06,26.75,267.51,351.11
16hpf,746.5,41.02,73.83,131.25,242,88.19,38.97,34.86,471.69,438.88
19hpf,1151.51,15.32,41.59,107.27,210.16,72.24,89.76,17.51,153.24,444.4
24hpf,922,5,138,60,208,102,96,6,711,235
2dpf,751.5,35.03,90.08,103.43,336.97,582.19,118.44,15.01,244.38,270.24
3dpf,3089.87,128.72,51.14,87.92,54.02,733.25,35.05,0,74.13,174.69
5dpf,245.49,60.47,92.51,208.8,43.41,403.13,38.25,28.94,128.69,470.31
10dpf,982.09,127.39,128.64,163.79,26.98,382.8,17.57,1.26,96.01,126.13
