stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,0,2.05,0
2dpf,9.17,0,0,0,1.67,0.83,0,0,0
3dpf,5.17,4.6,0,0,0,2.3,0,0.57,1.15
5dpf,7.75,1.03,0.52,0.52,0,2.58,5.17,1.55,1.03
10dpf,5.02,0.63,0,0,0,0,1.88,0,0
