stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,15.01,0,3.34,3.34,13.35,0.83,3.34,1.67
3dpf,44.82,0,1.15,0,15.52,1.15,0,0
5dpf,5.69,0.52,3.1,0.52,14.99,0,1.03,1.03
10dpf,10.04,0,1.26,0,6.9,0,1.88,0
