stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,2,0,0,0,0,0,0,0,0
2dpf,12.51,0,0,0,2.5,3.34,0,5,3.34
3dpf,109.76,0,0,0.57,1.72,13.79,0,0.57,1.72
5dpf,6.72,0,2.07,0.52,0.52,17.57,0,2.07,4.13
10dpf,40.79,0.63,1.26,0,0.63,5.65,0.63,0,0.63
