stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
3dpf,2.3,2.3,0.57,0,0,0
5dpf,1.03,5.17,1.03,5.69,1.03,1.55
10dpf,1.26,10.67,0.63,0.63,0,0
