stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,0,2.05
24hpf,0,0,0,0,0,0,0,1
2dpf,8.34,0,0,0.83,1.67,0,0.83,31.69
3dpf,18.96,6.32,1.15,0,4.02,0,0,34.48
5dpf,24.81,6.72,1.03,0,3.62,0.52,0.52,90.96
10dpf,10.67,5.02,1.26,0.63,1.26,0,1.26,42.67
