stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,2.5,0.83,0.83,0.83,1.67,0.83
3dpf,41.95,0,0,0,3.45,0.57
5dpf,1.03,0.52,0.52,0,4.65,0
10dpf,17.57,0,0.63,0,4.39,0
