stage,central_nervous_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,0,4.38,0,0,0,0
24hpf,0,8,0,0,1,0
2dpf,5.84,42.54,2.5,0,0,0
3dpf,13.22,20.11,2.87,0,0,0
5dpf,3.1,47.55,8.79,0.52,0.52,1.03
10dpf,2.51,27.61,0.63,0,0,0
