stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,1538.12,10.32,10.32,0,227.1,30.97,0,30.97,289.04,402.59
12hpf,2513.79,46.27,15.42,63.62,530.13,84.82,5.78,73.25,798.09,665.07
14hpf,1277.36,13.38,80.25,100.32,173.88,86.94,23.41,6.69,334.39,247.45
16hpf,1218.19,43.07,100.49,112.79,336.33,125.1,38.97,32.81,404.01,344.54
19hpf,1042.05,2.19,19.7,39.41,74.43,52.54,17.51,8.76,56.92,133.54
24hpf,958,11,64,32,188,89,20,3,157,101
2dpf,513.79,11.68,30.86,48.38,240.21,376.17,45.04,3.34,125.11,104.26
3dpf,1521.09,18.39,18.39,25.86,27.58,379.84,16.66,0,31.61,59.76
5dpf,134.38,13.95,64.09,61.5,37.21,360.75,24.81,17.57,86.83,218.1
10dpf,497.01,23.85,95.39,64.01,21.96,385.93,21.34,0,57.73,48.95
