stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0,0,0
2dpf,0.83,0,0,0,0.83,1.67,0,0
3dpf,35.05,0,1.72,0.57,0.57,12.07,0.57,0.57
5dpf,1.03,0,0,11.37,0,1.03,0,0.52
10dpf,10.04,0.63,1.26,2.51,1.26,8.16,0.63,0.63
