stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,7.51,0,0,0.83,0,0
3dpf,1.72,5.75,0,0,0,0,0.57
5dpf,0,33.59,0.52,0.52,0.52,1.03,2.07
10dpf,0.63,72.79,0,0,0.63,0.63,0.63
