stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,2,0,0,0
2dpf,15.01,0,1.67,1.67,1.67,2.5,0,0,6.67
3dpf,398.8,0.57,1.72,1.15,2.87,21.84,0,1.15,5.75
5dpf,20.67,2.07,3.62,3.62,2.07,32.56,2.58,2.58,9.3
10dpf,265.45,2.51,3.77,3.14,0.63,11.3,0.63,0.63,0.63
