stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,0,113.55
12hpf,0,0,0,0,0,0,0,1.93,0,7.71
14hpf,0,10.03,0,0,0,0,0,3.34,0,260.82
16hpf,0,0,0,0,0,0,0,0,0,20.51
19hpf,0,0,0,0,0,0,0,0,0,475.05
24hpf,0,0,0,0,0,0,0,0,0,63
2dpf,17.52,3.34,1.67,4.17,6.67,30.86,23.35,2.5,7.51,604.71
3dpf,52.29,22.99,0.57,4.6,0,39.65,0.57,0,0,140.79
5dpf,39.8,33.08,9.82,22.74,3.62,77.01,11.89,7.24,5.69,634.15
10dpf,148.1,24.47,19.45,8.16,0,10.04,13.18,0,0.63,143.71
