stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,2.5,0,0,0,1.67,0,0.83,39.2
3dpf,1.15,0,0,0,0,0.57,0,10.92
5dpf,2.58,1.55,0.52,0.52,0,2.58,0,68.22
10dpf,1.26,1.26,0,0,0,0,0,6.9
