stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
14hpf,0,0,0,0,10.03,0,0,0
2dpf,3.34,0,0.83,0,8.34,0,0.83,0
3dpf,13.79,0,0.57,0,9.19,0,0,0
5dpf,17.06,0.52,6.2,0.52,9.82,0.52,1.03,2.07
10dpf,4.39,0,3.14,0,1.88,0,0,0
