stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,1
2dpf,0.83,0,0.83,0,0,0,0.83,20.85
3dpf,1.15,0.57,0,0,0,0,0,8.62
5dpf,0,0.52,6.2,1.03,1.55,1.55,0,85.28
10dpf,1.88,0,1.88,0,0.63,0.63,0,14.43
