stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,495.5,0,0,0,10.32,0,0,0,216.78,92.91
12hpf,104.1,1.93,1.93,3.86,32.77,1.93,0,3.86,86.75,26.99
14hpf,511.61,3.34,80.25,16.72,83.6,40.13,20.06,0,280.88,157.16
16hpf,321.98,8.2,49.22,6.15,106.64,43.07,12.3,0,248.15,123.05
19hpf,612.97,4.38,17.51,6.57,48.16,30.65,32.84,2.19,65.68,52.54
24hpf,200,0,52,4,36,21,14,0,53,23
2dpf,176.82,7.51,20.85,27.52,65.06,137.62,27.52,0.83,69.23,56.72
3dpf,522.93,9.77,13.79,12.07,9.19,131.02,9.77,0,21.84,40.23
5dpf,67.7,6.2,49.62,28.94,19.64,164.87,15.5,10.85,65.12,140.58
10dpf,175.08,20.71,57.73,42.67,20.08,256.03,16.32,0,61.5,39.53
