stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,72.26,0,0,0,61.94,0,0,10.32,20.65,30.97
12hpf,156.15,9.64,5.78,15.42,82.89,23.13,0,138.8,119.52,79.04
14hpf,127.07,20.06,16.72,70.22,157.16,63.53,6.69,76.91,190.6,247.45
16hpf,215.34,65.63,49.22,82.03,256.35,65.63,16.41,100.49,280.96,662.41
19hpf,142.3,17.51,15.32,76.62,135.73,28.46,6.57,43.78,30.65,915.08
24hpf,159,22,169,165,405,142,28,23,155,546
2dpf,419.54,34.2,156.81,238.55,645.57,1173.55,139.29,15.01,372,744.83
3dpf,1025.17,72.98,81.02,121.25,149.98,1838.86,43.1,0.57,86.77,220.66
5dpf,370.57,98.2,297.18,336.97,134.89,1541.7,73.39,48.07,205.7,911.69
10dpf,739.23,76.56,258.54,173.2,63.38,1002.8,45.81,1.26,112.33,125.51
