stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,1,0,0,0,2,7,0,0,1
72hpf,0,0,0,0,0,0.85,0,0,0.28
21Day,0,0,0,0.37,0,0,0,0,0
3Month,0.94,0,0,1.04,0.31,0,0,0.1,0.42
22Month,3.01,0.14,0.27,3.69,0.14,0.14,0.27,0.14,0.27
