stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,2,0,1,1,20,0,0,1
72hpf,0.28,0.85,0,0.56,0,17.19,0.28,0.28,0.56
21Day,0,5.55,0,0.74,1.48,4.07,0,0,2.96
3Month,0.42,9.99,1.46,3.74,0.21,0.62,0,0.52,1.35
22Month,0.27,2.19,0,0.96,0,0,0.41,0.14,0.27
