stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,1,3,0,0,0,0,23,0,1
72hpf,0,1.97,0.56,0,0,0,15.22,0.28,0.28
21Day,0,0.37,0.74,0.37,0,1.11,13.69,0.37,1.11
3Month,0,2.29,0,3.54,0.62,0.42,1.46,0.21,0.73
22Month,0.14,2.87,0,0.68,0.27,0,0.82,0,0.41
