stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,11,0,0,0,1,25,0,1,1
72hpf,0,20.01,0.28,0,0.28,0.85,20.01,0,0.28,1.13
21Day,0,15.91,0.74,0,0.37,0.74,11.84,0,0.74,0.37
3Month,0.42,57.52,0.31,247.14,6.24,0.73,5.72,0.21,1.14,1.98
22Month,0.14,40.45,0.14,6.42,0.96,0.68,1.5,0.96,0.41,1.09
