stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,1,6,0,0,0
72hpf,0.28,0,0,0.28,0,26.78,0,0,0.85
21Day,4.07,0.74,0,2.22,0.74,6.66,0,1.11,1.48
3Month,3.85,0,0.21,3.43,0.31,0,0,0.21,0.31
22Month,7.24,0,0,2.46,0.14,0,0.27,0,0.55
