stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,14,175,5,0,102,27,1004,8,3,197
72hpf,10.71,286.08,18.88,0.85,24.8,33.26,649.38,12.97,12.12,179.54
21Day,11.84,314.86,135.05,0,139.86,65.12,286.37,0.37,23.68,274.53
3Month,26,1033.83,16.75,269.3,448.83,95.8,41.81,1.66,32.97,187.65
22Month,43.86,1325.36,17.08,51.38,612.46,55.89,90.87,92.92,33.34,187.35
