stage,Epithelial,Erythroid,Immune,Neuron,Secretory,Stromal
24hpf,0,0,1,0,0,0
72hpf,0,0,0,0.85,0,0
21Day,0,0.37,0,1.48,0,0
3Month,0.42,0,0,0.1,0.21,0
22Month,0.96,0,0,0,0,0.14
