stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,1,1,0,0,0,2,0,0,0
72hpf,0.28,1.69,0,0,0,0,0,0,0
21Day,0,8.51,0,0,0,0,0,0.37,0.37
3Month,0,3.74,0.21,0.62,0.52,0,0,0.1,0.21
22Month,0,8.06,0,0.68,0.14,0.27,0.41,0,0.41
