stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,1,0,0,0,0,6,0,0,0
72hpf,4.23,0,0,0,1.69,29.31,0,0,0.85
21Day,8.88,0.74,0,0.74,3.33,15.54,0,1.48,1.11
3Month,2.08,0,0.1,0.62,0.21,0.1,0,0.21,0.1
22Month,6.01,0,0,1.64,0.14,0.14,0.41,0,0.96
