stage,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
24hpf,1,0,0,1,4,0
72hpf,0.28,0,0,0,3.38,1.13
21Day,0,0,0.74,0,3.33,0.74
3Month,0.42,0.21,0.52,0,0,0.1
22Month,1.09,0,0.41,0,0,0.14
