stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,1,0,0,1,0,4,0,0
72hpf,0.56,2.25,0,0,0,0.85,4.79,0.28,3.95
21Day,0,2.96,0.37,0,1.48,1.11,2.96,0.37,2.96
3Month,0.21,7.7,0,1.14,1.98,0.21,0,0.52,0.83
22Month,0.27,3.28,0,0.14,0.82,0.14,0.14,0,0.41
