stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
72hpf,0,0,0.28,0,0,0,0,1.97
21Day,0,0,0,0,0.37,0.74,0,4.07
3Month,0.21,1.46,0,0.21,0.83,0,0.1,3.22
22Month,0,1.37,0,0,0.14,0,0,2.46
