stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,3,0,0,1
72hpf,0,0,0,0,0,0.85,0,0.28,0.85
21Day,0.37,0.74,0,0,0,1.85,0,0,0.37
3Month,0.52,0,0.31,0.1,0.1,0,0,0,0
22Month,1.23,0,0,0.14,0.14,0,0.14,0,0
