stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,2,8,0,0,1,2,38,1,7
72hpf,0,1.13,0.56,0,0.56,0.28,9.3,0.28,1.69
21Day,0,1.11,6.29,0.37,1.11,0.74,6.29,0,1.11
3Month,0,0.21,0,0.42,0.21,0,0,0,0
22Month,0,0,0,0,0,0,0,0.27,0.14
