stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,2,0,0,2,0,32,0,2
72hpf,0.56,0,0,0,0,7.61,0,1.41
21Day,0.37,2.96,0,0.74,0.37,2.59,0.37,0.74
3Month,0.21,0,0.1,0.1,0,0,0,0
