stage,Epithelial,Germ,Immune,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,3,15,0,0
72hpf,0.56,0,0,0.28,0,0,0
21Day,2.59,0,0,0,0,0,0
3Month,0.83,6.97,0.31,0,0,0.1,0
22Month,0.41,7.52,0,0,0,0,0.14
