stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,2,0,0,0,2,0,0
72hpf,0,5.64,0,0,0.28,0.28,0,0
21Day,0,4.44,0,0.74,0.37,0,0,0
3Month,0,3.74,0.1,1.35,0.21,0,0.1,0.1
22Month,0.14,3.55,0.14,1.23,0,0,0,0.14
