stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,1,2,0,1
72hpf,0.28,0,0,0,0.28,0.28,0,0.28
21Day,0.37,0,0,0,0,1.11,0,0
3Month,0.94,0,0,0.52,0,0,0.1,0.21
22Month,4.65,0.27,0.14,1.5,0.14,0.27,0,0.27
